,title,rental price,bedrooms,bathrooms,Area (SF),"latitude,longitude",cats are OK - purrr,dogs are OK - wooof,w/d in unit,wd in unit,laundry in bldg,laundry on site,attached garage,detached garage,carport,furnished,no smoking,wheelchair accessible,lat.,long.,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip
2931,"Grand Bernal Heights Charmer | Amazing Layout, Huge Bedrooms | ReLISTO",3795,2,1.0,925.0,"(37.739002, -122.415899)",1,1,0,0,1,0,1,0,0,0,1,0,37.739002,-122.415899,1.0,nearest_street,400.0,Moultrie St,San Francisco,CA,San Francisco County,94110.0
2932,"Lease Today, Moderen amenities, Reserved Parking",5466,2,2.0,1416.0,"(37.773083, -122.391187)",1,1,0,1,0,0,1,0,0,0,0,0,37.773083,-122.39118700000002,1.0,rooftop,590.0,Mission Rock St,San Francisco,CA,San Francisco County,94158.0
2936,2BR/1BA Noe Valley Apartment with With Parking - Available Oct 22,3795,2,1.0,,"(37.745913, -122.428658)",0,0,0,0,1,0,0,0,1,0,1,0,37.745913,-122.42865800000001,1.0,rooftop,1451.0,Sanchez St,San Francisco,CA,San Francisco County,94131.0
2940,"2 BR/2 BA Hardwood Floors, Parking, Laundry, Close to Restaurants",3200,2,2.0,,"(37.782077, -122.483804)",0,0,0,0,1,0,1,0,0,0,1,0,37.782077,-122.483804,1.0,nearest_street,2300.0,Clement St,San Francisco,CA,San Francisco County,94121.0
2942,"Convenient Access, 24 HR Concierge, Pet Friendly, Billiards",4985,2,2.0,1164.0,"(37.787703, -122.391971)",1,1,0,1,0,0,0,1,0,0,1,1,37.787703,-122.391971,1.0,rooftop,388.0,Beale St,San Francisco,CA,San Francisco County,94105.0
2943,Awesome 2 Bedroom in Great Location w/ Yard!,3850,2,1.0,,"(37.780851, -122.453083)",0,1,0,0,1,0,0,0,0,0,0,0,37.780851,-122.453083,1.0,rooftop,767.0,Spruce St,San Francisco,CA,San Francisco County,94118.0
2944,Remodeled Sunset 2 bed apt,2600,2,1.0,,"(37.7593, -122.4836)",0,0,0,0,0,0,0,0,0,0,0,0,37.7593,-122.4836,1.0,rooftop,2115.0,Kirkham St,San Francisco,CA,San Francisco County,94122.0
2945,2 Bed 2 Bath with the Option of a Flex Wall! Call us now to View!,4480,2,2.0,925.0,"(37.78518, -122.435781)",1,1,0,0,1,0,1,0,0,0,1,0,37.78518,-122.435781,1.0,rooftop,2000.0,Post St,San Francisco,CA,San Francisco County,94115.0
2946,TWO Bedroom WINNER AVAILABLE!,3495,2,1.0,,"(37.777592, -122.41098)",0,0,0,0,0,0,0,0,0,0,1,0,37.777592,-122.41098000000001,1.0,rooftop,643.0,Natoma St,San Francisco,CA,San Francisco County,94103.0
2947,"BREATHTAKING, TOP FLOOR RICHMOND 2 BED/2 BATH W/PARKING!!!",3850,2,2.0,,"(37.779907, -122.492859)",0,0,0,0,1,0,1,0,0,0,0,0,37.779907,-122.49285900000001,1.0,rooftop,6838.0,Geary Blvd,San Francisco,CA,San Francisco County,94121.0
2949,2/1 bath single family home with 2 car garage w/ washer and dryer,5099,2,1.0,900.0,"(37.8002, -122.4091)",1,1,0,1,0,0,1,0,0,0,0,0,37.8002,-122.4091,1.0,rooftop,1560.0,Stockton St,San Francisco,CA,San Francisco County,94133.0
2950,"Expansive windows with city views and roller shades, Pet Park",4641,2,1.0,768.0,"(37.775272, -122.415908)",1,1,0,1,0,0,0,1,0,0,1,1,37.775271999999994,-122.415908,1.0,nearest_street,100.0,10th St,San Francisco,CA,San Francisco County,94103.0
2952,Gorgeous Top Floor Flat with parking and laundry  -  RentalsinSF.com,5700,2,1.0,1400.0,"(37.754833, -122.425438)",0,0,0,1,0,0,0,0,0,0,1,0,37.754833000000005,-122.42543799999999,1.0,rooftop,3489.0,22nd St,San Francisco,CA,San Francisco County,94110.0
2953,This corner 2 bed/2 bath is ready for you!,4395,2,2.0,866.0,"(37.761708, -122.391794)",1,1,0,1,0,0,1,0,0,0,1,1,37.761708,-122.39179399999999,1.0,rooftop,690.0,Indiana St,San Francisco,CA,San Francisco County,94107.0
2957,"Spectacular Views in Every Direction, Ready to Rent",6792,2,2.0,1023.0,"(37.787213, -122.391949)",1,1,0,1,0,0,0,0,0,0,1,0,37.787213,-122.391949,1.0,rooftop,396.0,Harrison St,San Francisco,CA,San Francisco County,94105.0
2958,BEAUTIFUL 2-Bedroom-1-Bath in the Heart of the Mission!,3545,2,1.0,,"(37.764715, -122.425231)",1,0,0,0,0,1,0,0,0,0,0,0,37.764715,-122.42523100000001,1.0,rooftop,3251.0,16th St,San Francisco,CA,San Francisco County,94110.0
2959,Where Excellence and Convenience Meet,4715,2,2.0,1113.0,"(37.772721, -122.391183)",1,1,0,1,0,0,0,0,0,0,1,0,37.772721000000004,-122.39118300000001,1.0,rooftop,1201.0,4th St,San Francisco,CA,San Francisco County,94158.0
2961,2 Bedroom/2 Bathroom,4850,2,2.0,,"(37.769798, -122.448579)",0,0,0,0,0,0,0,0,0,0,0,0,37.769798,-122.44857900000001,1.0,nearest_street,600.0,Clayton St,San Francisco,CA,San Francisco County,94117.0
2962,$2650 New 2BR flat  (visitacion valley),2650,2,1.0,800.0,"(37.713304, -122.41015)",0,0,0,0,0,1,0,0,0,0,1,0,37.713304,-122.41015,1.0,nearest_street,330.0,Leland Ave,San Francisco,CA,San Francisco County,94134.0
2963,PENTHOUSE! In Unit W/D 2 Bedroom 2 Bathroom,4650,2,2.0,,"(37.780767, -122.437532)",0,0,0,1,0,0,1,0,0,0,1,0,37.780767,-122.437532,1.0,rooftop,1817.0,Eddy St,San Francisco,CA,San Francisco County,94115.0
2965,Top Floor W/ Views! In Unit W/D 2 Bedroom 2 Bathroom,4650,2,2.0,,"(37.780767, -122.437532)",0,0,0,1,0,0,1,0,0,0,1,0,37.780767,-122.437532,1.0,rooftop,1817.0,Eddy St,San Francisco,CA,San Francisco County,94115.0
2966,"Parking Included!!! In Unit W/D, 5 Star Kitchen!",3850,2,1.0,,"(37.774015, -122.440999)",0,0,0,1,0,0,1,0,0,0,1,0,37.774015000000006,-122.440999,1.0,rooftop,328.0,Baker St,San Francisco,CA,San Francisco County,94117.0
2967,Large 2 Bedroom Parking Included! Eat in Kitchen,3900,2,1.0,,"(37.791433, -122.421376)",0,0,0,0,0,1,1,0,0,0,1,0,37.791433000000005,-122.421376,1.0,rooftop,1720.0,Sacramento St,San Francisco,CA,San Francisco County,94109.0
2968,Blending relaxation and sophistication to create the ideal place,6648,2,2.5,1673.0,"(37.787703, -122.391971)",1,1,0,1,0,0,0,1,0,0,1,1,37.787703,-122.391971,1.0,rooftop,388.0,Beale St,San Francisco,CA,San Francisco County,94105.0
2971,"Fully Furnished 2 Bedroom, Live Where You Work and Play",8075,2,2.0,1075.0,"(37.787213, -122.391949)",1,1,0,1,0,0,0,1,0,1,1,1,37.787213,-122.391949,1.0,rooftop,396.0,Harrison St,San Francisco,CA,San Francisco County,94105.0
2974,Penthouse 2Bd/2Ba Apt with amazing city views Parking Garage Included,3500,2,2.0,1000.0,"(37.749357, -122.444826)",0,0,0,0,1,0,1,0,0,0,1,0,37.749357,-122.444826,1.0,rooftop,821.0,Burnett Ave,San Francisco,CA,San Francisco County,94131.0
2976,"Comfortable, Convenient 2 Bd, 2 Ba Apt with Parking",3300,2,2.0,,"(37.763467, -122.479267)",0,0,0,0,1,0,1,0,0,0,0,0,37.763467,-122.479267,1.0,nearest_street,1300.0,21st Ave,San Francisco,CA,San Francisco County,94122.0
2977,Beautiful and Sunny 2BD/2BA Townhome with Laundry and 2 Car Parking!,3800,2,2.0,1100.0,"(37.727559, -122.368684)",0,0,0,1,0,0,1,0,0,0,1,0,37.727559,-122.368684,1.0,rooftop,11.0,Innes Ct,San Francisco,CA,San Francisco County,94124.0
2978,Amazing Location Outstanding Views!!!,4380,2,1.0,866.0,"(37.791456, -122.392342)",1,1,0,0,1,0,1,0,0,0,1,1,37.791456,-122.392342,1.0,rooftop,88.0,Howard St,San Francisco,CA,San Francisco County,94105.0
2979,"Keyless entry, Club-level gym with on-demand workouts, Valet parking",5575,2,2.0,,"(37.787137, -122.396691)",0,0,0,0,0,0,0,0,0,0,0,0,37.787137,-122.39669099999999,1.0,nearest_street,22.0,Tehama St,San Francisco,CA,San Francisco County,94105.0
2981,"Beautiful, brand new 2 bedroom 1 bath",3100,2,1.0,700.0,"(37.720934, -122.440473)",1,1,0,0,0,0,0,0,0,0,0,0,37.720934,-122.440473,1.0,nearest_street,1100.0,Cayuga Ave,San Francisco,CA,San Francisco County,94112.0
2982,Inner Sunset|FREE STORAGE!Ask MELODY for DETAILS!Pet Friendly!$1500 SD,5025,2,2.0,1218.0,"(37.764037, -122.466311)",1,1,0,1,0,0,1,0,0,0,1,0,37.764037,-122.466311,1.0,nearest_street,800.0,Irving St,San Francisco,CA,San Francisco County,94122.0
2985,Bright 2/1 in Great Location w/ Bay Views. Available NOW!,3850,2,1.0,820.0,"(37.795544, -122.424923)",1,1,0,0,0,1,1,0,0,0,1,0,37.795544,-122.42492299999999,1.0,rooftop,1690.0,Broadway,San Francisco,CA,San Francisco County,94123.0
2986,Looking to Move Now?! Enjoy Modern Living at Mission Bay by Windsor.,4685,2,2.0,1000.0,"(37.773089, -122.396768)",1,1,0,1,0,0,1,0,0,0,1,1,37.773089,-122.396768,1.0,nearest_street,,I 280,San Francisco,CA,San Francisco County,94158.0
2987,Large Luxury 2 Bedroom Apartment in Telegraph Hill,4500,2,1.0,,"(37.800868, -122.405763)",0,0,0,1,0,0,0,0,0,0,1,0,37.800868,-122.405763,1.0,rooftop,397.0,Union St,San Francisco,CA,San Francisco County,94133.0
2988,***ONE MONTH FREE ON SELECT TWO BEDROOM VACANT HOMES!!,7999,2,2.0,1436.0,"(37.774299, -122.39051)",1,1,0,1,0,0,0,1,0,0,0,0,37.774299,-122.39051,1.0,rooftop,1135.0,4th St,San Francisco,CA,San Francisco County,94158.0
2989,Tree line Street Westwood Park Apt.,2700,2,1.0,1000.0,"(37.728231, -122.459064)",0,0,0,0,0,1,0,0,0,0,1,0,37.728231,-122.45906399999998,1.0,rooftop,130.0,Westwood Dr,San Francisco,CA,San Francisco County,94112.0
2990,Amazing 2bd Remodeled Unit,3495,2,1.0,,"(37.794527, -122.411364)",0,0,0,0,0,0,0,0,0,0,1,0,37.794527,-122.41136399999999,1.0,nearest_street,1200.0,Mason St,San Francisco,CA,San Francisco County,94108.0
2992,Beautiful 2 Bdr - Heart of the Haight (C),3595,2,1.5,1100.0,"(37.769526, -122.45071)",0,0,0,0,1,0,1,0,0,0,1,0,37.769526,-122.45071000000002,1.0,nearest_street,600.0,Cole St,San Francisco,CA,San Francisco County,94117.0
2994,Modern 2 Bedroom two Bath,3600,2,2.0,885.0,"(37.796753, -122.43061)",0,0,0,0,1,0,1,0,0,0,0,0,37.796753,-122.43061000000002,1.0,rooftop,2799.0,Laguna St,San Francisco,CA,San Francisco County,94123.0
2995,New Construction 2BR/1BA,3995,2,0.0,,"(37.750968, -122.412839)",0,0,0,0,1,0,0,0,0,0,1,0,37.750968,-122.41283899999999,1.0,nearest_street,3150.0,25th St,San Francisco,CA,San Francisco County,94110.0
2996,Ocean Beach large room available now,1625,2,1.0,,"(37.759977, -122.504983)",0,0,0,0,0,0,0,0,0,0,0,0,37.759977,-122.50498300000001,1.0,rooftop,1423.0,45th Ave,San Francisco,CA,San Francisco County,94122.0
2997,"Fully Furnished 2BR,  SHN Orpheum Theatre 3min walk (1)",4590,2,0.0,800.0,"(37.7784, -122.414342)",0,0,0,0,1,0,0,0,0,0,0,0,37.7784,-122.41434199999999,1.0,rooftop,1201.0,Market St,San Francisco,CA,San Francisco County,94103.0
2998,Fully Furnished 2BR in Mission Bay (33),5990,2,2.0,975.0,"(37.777028, -122.393184)",1,1,0,1,0,0,0,0,0,1,1,0,37.777028,-122.393184,1.0,rooftop,260.0,King St,San Francisco,CA,San Francisco County,94107.0
3000,"Spacious 1BR, 10min away from AT&T Park (43)",4990,2,2.0,1065.0,"(37.784431, -122.396488)",0,0,0,1,0,0,1,0,0,1,1,0,37.784431,-122.39648799999999,1.0,rooftop,77.0,Dow Pl,San Francisco,CA,San Francisco County,94107.0
3002,"15min away from University of California, 2 BR (21)",5990,2,2.0,1043.0,"(37.7694, -122.3867)",1,1,0,1,0,0,1,0,0,1,1,0,37.7694,-122.3867,1.0,rooftop,550.0,Terry A Francois Blvd,San Francisco,CA,San Francisco County,94158.0
3004,"Bright & Spacious! Fireplace, In-Unit Laundry & Yard",2995,2,1.0,1050.0,"(37.71764, -122.443932)",0,0,0,1,0,0,0,0,0,0,1,1,37.71764,-122.443932,1.0,rooftop,150.0,Niagara Ave,San Francisco,CA,San Francisco County,94112.0
3005,Charming Art Deco unit in Pacific Heights,3700,2,1.0,,"(37.793112, -122.424572)",0,0,0,0,1,0,0,0,0,0,1,0,37.793112,-122.424572,1.0,rooftop,2020.0,Franklin St,San Francisco,CA,San Francisco County,94109.0
3007,Remodeled 2 Bedroom 1 Bathroom & living room unit,2600,2,1.0,,"(37.725072, -122.458194)",0,0,0,0,0,1,0,0,0,0,1,0,37.725072,-122.45819399999999,1.0,nearest_street,100.0,Southwood Dr,San Francisco,CA,San Francisco County,94112.0
3010,1 converted dining room 1585 avail nov 1,1585,2,2.0,,"(37.787996, -122.393597)",0,0,0,0,0,1,1,0,0,0,1,0,37.787996,-122.393597,1.0,nearest_street,355.0,Folsom St,San Francisco,CA,San Francisco County,94105.0
3012,Charming Apartment with great layout!,3895,2,1.0,1000.0,"(37.758794, -122.416371)",1,1,0,0,0,0,0,0,0,0,0,0,37.758794,-122.416371,1.0,rooftop,3367.0,20th St,San Francisco,CA,San Francisco County,94110.0
3013,October Special!! 4-8 Weeks Free! Brand New 2B starting at $3,3900,2,2.0,,"(37.717866, -122.440359)",0,0,0,1,0,0,1,0,0,0,0,0,37.717866,-122.44035900000002,1.0,rooftop,33.0,Seneca Ave,San Francisco,CA,San Francisco County,94112.0
