title,rental price,bedrooms,bathrooms,Area (SF),"latitude,longitude",cats are OK - purrr,dogs are OK - wooof,w/d in unit,wd in unit,laundry in bldg,laundry on site,attached garage,detached garage,carport,furnished,no smoking,wheelchair accessible
DISCOVER YOUR NEW HOME AT SUNFLORIN VILLAGE APARTMENTS!!!,995,1,1,795,"(38.496154, -121.372262)",0,0,0,0,0,1,0,0,1,0,0,0
AIR CONDITIONING + POOL + GREAT LOCATION! WILL GO FAST! CALL TODAY!,985,1,1,,"(38.667009, -121.342947)",0,0,0,0,0,1,0,0,0,0,0,0
"2 bd 1 bath, Creek View,  balcony, Near Sierra Collage",925,2,1,840,"(38.785733, -121.219894)",0,0,0,0,0,1,0,0,0,0,0,0
1 bedroom in fair oaks,920,1,1,550,"(38.644761, -121.267896)",0,0,0,0,0,1,0,0,0,0,0,0
"Spacious 1x1 remodeled with wood floors, w/d inside, and in a great location!",371,1,1,710,"(38.732151, -121.277061)",1,1,0,1,0,0,0,0,1,0,0,0
"1 bath, Up stairs, Washer / Dryer, W/S/G FREE",1000,1,1,635,"(38.702441, -121.271795)",0,0,0,1,0,0,0,0,1,0,0,0
one bedroom in old fair oaks,920,1,1,550,"(38.6554, -121.2611)",1,0,0,0,0,1,0,0,0,0,0,0
one bedroom in fair oaks,950,1,1,550,"(38.644761, -121.267896)",1,0,0,0,0,1,0,0,0,0,0,0
*** SPARKLING POOL + GREAT SCHOOLS + NATURE TRAILS! CALL TODAY!,995,1,1,,"(38.640108, -121.374863)",0,0,0,0,0,1,0,0,0,0,0,0
AIR CONDITIONING + POOL + GREAT LOCATION! WILL GO FAST! CALL TODAY!,985,1,1,,"(38.667009, -121.342947)",0,0,0,0,0,1,0,0,0,0,0,0
Large 2 bedrooms and 1 bath closed to Chinatown and Shopping,995,2,1,900,"(38.5178, -121.4419)",0,0,0,1,0,0,0,1,0,0,0,0
1 bedroom in fair oaks,920,1,1,550,"(38.644761, -121.267896)",0,0,0,0,0,1,0,0,0,0,0,0
1 Bedroom Available for Mid/Late November! Call Today!,995,1,1,797,"(38.496061, -121.431492)",0,0,0,0,0,1,0,0,1,0,0,0
BEAUTIFULLY UPGRADED 1BE/1BA NEAR ARDEN FAIR MALL,970,1,1,600,"(38.599529, -121.419955)",0,0,0,0,0,1,0,0,0,0,1,0
***$200 OFF MOVE-IN!*** AIR CONDITIONING + POOL + GREAT LOCATION!!!,985,1,1,,"(38.667009, -121.342947)",0,0,0,0,0,1,0,0,0,0,0,0
AIR CONDITIONING + POOL + GREAT LOCATION! WILL GO FAST! CALL TODAY!,985,1,1,,"(38.667009, -121.342947)",0,0,0,0,0,1,0,0,0,0,0,0
1 Bedroom 1 Bath For only $995 !Call Today!,995,1,1,635,"(38.5892, -121.4057)",1,1,0,0,0,1,0,0,1,0,0,0
ONE BEDROOM APARTMENT AVAILABLE!,985,1,1,687,"(38.6865, -121.3494)",1,1,0,0,0,1,0,0,1,0,0,0
1 bedroom in fair oaks,920,1,1,550,"(38.6554, -121.2611)",1,0,0,0,0,1,0,0,0,0,0,0
ONE BEDROOM APARTMENT AVAILABLE!,985,1,1,687,"(38.6865, -121.3494)",1,1,0,0,0,1,0,0,1,0,0,0
Se renta departamento  estilo estudio con un cuarto y sala amplia coci,850,1,1,650,"(38.7159, -121.3648)",0,0,0,0,0,0,0,0,0,0,1,0
One Bedroom Apartment for Rent,850,1,1,,"(38.523408, -121.458642)",0,0,0,0,0,1,0,0,0,0,0,0
"NATURE TRAILS, SPARKLING POOL, ACROSS FROM STATE PARK AND MORE!!!",995,1,1,,"(38.640108, -121.374863)",0,0,0,0,0,1,0,0,0,0,0,0
three-bathrm 4bed room Property,903,3,2,1961,"(38.5816, -121.4944)",1,1,0,0,0,0,0,0,0,0,0,0
REMODELED AIR CONDITIONED UNITS WITH SPARKLING POOL!,965,1,1,,"(38.6627, -121.3406)",0,0,0,0,0,0,0,0,0,0,0,0
AIR CONDITIONING + POOL + GREAT LOCATION! WILL GO FAST! CALL TODAY!,985,1,1,,"(38.667009, -121.342947)",0,0,0,0,0,1,0,0,0,0,0,0
*** SPARKLING POOL + GREAT SCHOOLS + NATURE TRAILS! CALL TODAY!,995,1,1,,"(38.640108, -121.374863)",0,0,0,0,0,1,0,0,0,0,0,0
LET SUN-FLORIN BE YOUR NEXT HOME! CALL TODAY FOR AVAILABILITY!,995,1,1,795,"(38.496061, -121.431492)",0,0,0,0,0,1,0,0,1,0,0,0
*** SPARKLING POOL + GREAT SCHOOLS + NATURE TRAILS! CALL TODAY!,995,1,1,,"(38.640108, -121.374863)",0,0,0,0,0,1,0,0,0,0,0,0
1Bd!Only ONE left!! DONTMISSOUT!!APPLY TODAY!!,995,1,1,603,"(38.678337, -121.275983)",1,1,0,0,0,1,0,0,0,0,0,0
Great Midtown 1 Bedroom,995,1,1,550,"(38.578547, -121.473136)",0,0,0,0,1,0,0,0,0,0,0,0
13'x11' bedroom with private bathroom for rent since 01/26/2019,784,1,1,143,"(38.5538, -121.7418)",0,0,0,1,0,0,0,1,0,1,0,0
Absolutely perfect units-Heat/HW!!! October Free,850,2,2,,"(38.5892, -121.4057)",0,0,0,0,0,0,0,0,0,0,0,0
1BR/1BA Cottage in great Land Park neighborhood,950,1,1,250,"(38.55849, -121.49668)",1,0,0,0,0,1,0,0,0,0,0,0
"Spacious 1 bedroom, 1 Bath in Midtown",995,1,1,780,"(38.578926, -121.469983)",0,0,0,0,0,1,0,0,0,0,1,0
"Spacious 1 Bedroom, 1 Bath in Midtown",995,1,1,780,"(38.57857, -121.468649)",0,0,0,0,0,1,0,0,0,0,1,1
2 BEDROOM/ 2 BATH UP-STAIRS UNIT,900,2,2,,"(40.547, -122.34)",0,0,0,0,0,1,0,0,1,0,1,0
Remodel 2nd Floor Apartment-1 BedRm+1 BathRm,850,1,1,675,"(38.624423, -121.436906)",0,0,0,0,0,1,0,0,0,0,0,0
"Tour Today, Apply Today! Check Us Out Today! Only $995!!",995,1,1,604,"(38.57486, -121.303779)",1,1,0,0,0,1,0,0,1,0,0,0
"Very Unique 1 bed, walk in closet, very large patio, lemon tree",925,1,1,,"(38.595776, -121.405685)",1,1,0,0,0,1,0,0,0,0,1,0
Upstairs 2 Bedroom. Light!,950,2,1,,"(38.59581, -121.405642)",1,1,0,0,0,1,0,0,0,0,1,0
"NATURE TRAILS, SPARKLING POOL, ACROSS FROM STATE PARK AND MORE!!!",995,1,1,,"(38.640108, -121.374863)",0,0,0,0,0,1,0,0,0,0,0,0
REMODELED AIR CONDITIONED UNITS WITH SPARKLING POOL!,985,1,1,,"(38.6627, -121.3406)",0,0,0,0,0,0,0,0,0,0,0,0
-**-$100 OFF & ONLY ONE AT THIS RATE! CALL US TODAY!-**-,1000,2,1,662,"(38.63349, -121.328138)",1,1,0,0,0,1,0,0,0,0,0,0
New low rate for 2x2! Take a tour today!,138,2,2,1015,"(38.58902, -121.522029)",1,1,0,1,0,0,0,0,1,0,0,0
Beautiful Studio short drive from ARC!! 950! Carmichael,975,1,1,560,"(38.6284, -121.3287)",1,1,0,0,0,1,0,0,1,0,0,0
PRELEASE - Beautiful Studio short drive from ARC!! 950! Carmichael,975,1,1,560,"(38.6284, -121.3287)",1,1,0,0,0,1,0,0,1,0,0,0
REMODELED AIR CONDITIONED UNITS WITH SPARKLING POOL!,985,1,1,,"(38.6627, -121.3406)",0,0,0,0,0,0,0,0,0,1,1,1
"Gold Run, ""FALL"" in love with your new home.",925,1,1,,"(38.614302, -121.286552)",0,0,0,0,0,1,0,0,0,0,0,0
Open Saturday...Schedule An Appointment!,995,1,1,560,"(38.668236, -121.327262)",1,1,0,0,0,1,0,0,0,0,0,0
Pets are Welcome. Playground for children. 1 bedroom Available!!,1000,1,1,625,"(38.591766, -121.296373)",1,1,0,0,0,1,0,0,0,0,0,0
Cute 1BD Studio Near 14th Ave and Stockton BLVD,975,1,1,,"(38.5347, -121.4451)",0,0,0,0,0,0,0,0,0,0,0,0
1 Bedroom Apartment,1000,1,1,620,"(38.585203, -121.314253)",1,1,0,0,0,1,0,0,1,0,0,0
AIR CONDITIONING + POOL + GREAT LOCATION! WILL GO FAST! CALL TODAY!,985,1,1,,"(38.667009, -121.342947)",0,0,0,0,0,1,0,0,0,0,0,0
"248 Harbor Dr,,特价优惠！蒙市",900,3,2,,"(37.3489, -120.6028)",1,1,0,0,1,0,1,0,0,0,0,1
Spacious One Bedroom Available Now !! October Special !!,865,1,1,550,"(37.303423, -120.459631)",1,1,0,0,0,1,0,0,0,0,0,0
Welcome to this bright upstairs home in quiet location. Beautiful woo,1000,2,3,959,"(37.2458, -121.8306)",1,0,0,0,0,0,0,0,0,1,0,0
Available 2 Big Rooms apartment with everything you need,500,2,1,,"(37.7999, -122.4342)",0,0,0,0,0,0,0,0,0,0,0,0
"2bedroom 1 bath, living room laundry room kitchen on 2nd floor unit.",890,2,1,950,"(37.7195, -122.4411)",0,0,0,0,0,0,0,0,0,0,0,1
DO NOT GIVE THIS GUY ANY MONEY,1000,2,2,2800,"(37.7929, -122.4079)",0,0,0,1,0,0,1,0,0,0,0,0
1 Room available in a 3 bedroom apartment in Sunset,950,3,2,,"(37.7593, -122.4836)",0,0,0,0,0,0,0,0,0,0,1,0
4 Beds | 2 Baths$$ 920,920,4,3,,"(33.0954, -117.2619)",0,0,0,0,0,0,0,0,0,0,0,0
Step into the foyer that seamlessly flows $$720,720,2,2,,"(33.2407, -117.3025)",0,0,0,0,0,0,0,0,0,0,0,0
"First Month's Rent, FREE! Call For Details!",932,2,1,2300,"(38.323893, -122.314997)",1,1,0,1,0,0,0,0,1,0,0,0
Fully furnished bedroom apartment,850,3,1.5,,"(37.4647, -122.2304)",1,1,0,1,0,0,1,0,0,1,1,1
2Beds for Rent,900,2,1,957,"(37.306342, -121.949066)",1,1,0,1,0,0,1,0,0,0,0,1
"Large 2 Bedroom Apartment in Lakeport with Amazing lake view,nice area",1000,2,1,800,"(39.047, -122.9328)",0,0,0,0,1,0,0,0,1,0,1,0
Shared Room for 300 per month on El Camino Real And Flora Vista Ave,300,2,2,,"(37.351037, -121.99317)",0,0,0,1,0,0,1,0,0,0,1,0
Charming Home,600,3,1,1082,"(41.3897, -81.7351)",0,0,0,1,0,0,1,0,0,0,0,0
Single Room for Less Than $900 - everything included,890,3,2,150,"(37.4056, -122.0775)",0,0,0,0,1,0,1,0,0,0,0,0
2 rooms open in great El Cerrito apartment! Right by Bart!,730,2,1,,"(37.9156, -122.2985)",0,0,0,0,0,1,0,0,1,0,0,0
"Large 2 Bedroom Apartment in Lakeport with Amazing lake view,nice area",1000,2,1,800,"(39.047, -122.9328)",0,0,0,0,1,0,0,0,1,0,1,0
3b 1 ba house for rent available now In Stockton,335,3,1,,"(42.3182, -79.3758)",0,0,0,0,0,0,0,0,0,0,0,0
Newly renovated 2 bedroom apartment available!,900,2,2,,"(37.9625, -121.2624)",0,0,0,0,0,0,0,0,0,0,0,0
2 bedroom 1 bathroom,850,2,1,1000,"(37.9606, -121.2871)",1,1,0,0,0,0,0,0,0,0,0,0
Duplex in Classic House,770,2,1,700,"(37.9606, -121.2871)",1,1,0,0,0,0,0,0,0,0,0,0
8021 # C  LanArk STOCKTON,925,2,1,,"(38.0377, -121.3445)",1,1,0,0,0,0,0,0,1,0,0,0
"Beautiful Home in the Fire Brook neighborhood,",920,3,2,,"(37.9743, -121.3154)",1,1,0,0,0,0,0,0,0,0,0,0
Fully Gorgeous Townhouse For Rent,1000,3,2,1408,"(37.914091, -121.421363)",0,0,0,0,0,0,1,0,0,0,0,0
"""Price lowered"" Lovely 2 bedroom 2 bath condo in Stockton",650,2,2,860,"(37.9743, -121.3154)",1,1,0,0,0,0,0,0,0,0,0,0
"Pacific Commons - 2 Bedroom, Stockton, CA",695,2,1,800,"(38.0024, -121.3238)",0,0,0,0,0,0,0,0,0,0,0,0
126 E Jamestown St # 212,950,2,1,,"(37.993594, -121.304445)",0,0,0,0,0,0,0,0,0,0,0,0
Single Appartment for rent,980,2,1,930,"(37.991861, -121.301572)",0,0,0,0,0,0,0,0,1,0,1,0
2 bed apart $950,950,2,1,,"(37.940173, -121.284485)",0,0,0,0,0,0,0,0,0,0,1,0
Apartment 2 bedroom,950,2,1,,"(37.914091, -121.421363)",0,0,0,0,0,0,0,0,0,0,0,0
"Renovated 2 Bed 2 Bath Apartment w/ Garage, Full Sz. W/D and More!",700,2,2,,"(37.958, -121.2876)",1,1,0,0,0,1,0,0,0,1,0,0
Two-bath room-Three-bedroom Home Monterey Bay,871,3,2,1910,"(34.0324, -119.1343)",1,1,0,0,0,0,0,0,0,0,0,0
FULLY FURNISHED 2BD/1BA APT: ALL UTILITIES INCLUDED!,900,2,1,,"(36.595106, -121.879396)",0,0,0,0,0,1,0,0,0,1,1,0
BEWARE! The scammers are hard at work in Monterey,800,4,3,,"(36.588793, -121.888676)",0,0,0,0,0,0,0,0,0,0,0,0
Nice Apartment in Modesto,950,2,1,,"(37.638704, -120.981188)",0,0,0,0,1,0,0,1,0,0,0,0
3 bath room Three bedrm Home,981,3,2,1975,"(34.2625, -118.427)",1,1,0,0,0,0,0,0,0,0,0,0
Ceres-$995.00 Rent $995.00 deposit 2 Bedroom 1 Bath Triplex,995,2,1,1000,"(37.5833, -120.9496)",0,0,0,1,0,0,0,0,1,0,0,0
Affordable 2bed/1bath Apartment for $850rent/$850deposit,850,2,1,,"(37.7741, -120.8377)",0,0,0,0,0,0,0,0,1,0,0,0
2 bd share available @ The Vista (1st month rent FREE),870,2,2,855,"(37.521893, -120.86264)",1,1,0,0,0,0,0,0,0,1,0,0
2nd floor condo mini in Turlock quite community,995,2,1,871,"(37.504459, -120.837547)",0,0,0,1,0,0,0,1,0,0,0,0
Affordable 2bed/1bath Apartment for $800rent/$800deposit,800,2,1,840,"(37.7298, -120.942)",0,0,0,0,0,1,0,0,1,0,0,0
NBM - Cute apartment in Turlock 1440 W. Canal #1 - $895,895,2,1,,"(37.500295, -120.864377)",0,0,0,0,0,1,0,1,0,0,0,0
2 bedroom 1 bath-Downstairs Unit-Water/Sewer/Garbage PAID-CVPM.COM,995,2,1,790,"(37.502424, -120.847704)",0,0,0,0,0,0,0,0,1,0,0,0
2.5bathroom-Three bed Home California City,966,3,2,1828,"(33.9208, -117.4589)",1,1,0,0,0,0,0,0,0,0,0,0
2bed/1Bath Duplex for rent,1000,2,1,,"(37.682566, -121.022289)",0,0,0,0,0,0,0,0,1,0,0,0
"2 Bedroom, 1 Bath, Carport - Duplex",995,2,1,,"(37.675227, -120.97327)",0,0,0,0,0,0,0,0,1,0,0,0
"2 Bedroom, 1 Bath, Carport - Triplex",895,2,1,,"(37.672068, -120.961919)",0,0,0,0,0,0,0,0,1,0,0,0
"Oakdale, multiple",895,2,1,650,"(37.766983, -120.842712)",0,0,0,0,0,1,0,0,0,0,1,0
2Bedroom 1Bath,1000,2,1,800,"(37.667264, -120.989552)",0,0,0,0,0,1,0,0,1,0,0,0
Apartment Room for Lease,880,2,2,,"(37.521865, -120.839875)",0,0,0,1,0,0,0,0,1,1,0,0
NBM - Cozy Apartment located in Stockton 4452 Cotton Ct. $985,985,2,1,,"(37.992909, -121.299512)",0,0,0,0,1,0,0,0,0,0,0,0
2BD 1BA CLOSE TO DOWNTOWN,950,2,1,700,"(37.646941, -120.991429)",0,0,0,0,0,1,0,0,0,0,0,0
2505 Haddon Ave. #4,950,2,1,888,"(37.6409, -120.9749)",0,0,0,0,0,0,0,0,0,0,0,0
Rent a Room all utilities included!,795,3,,,"(37.529244, -120.860901)",1,1,0,0,0,1,0,0,1,1,0,0
"2 bd 1 bath, Creek View,  balcony, Near Sierra Collage",925,2,1,840,"(38.785733, -121.219894)",0,0,0,0,0,1,0,0,0,0,0,0
Large 2 bedrooms and 1 bath closed to Chinatown and Shopping,995,2,1,900,"(38.5178, -121.4419)",0,0,0,1,0,0,0,1,0,0,0,0
three-bathrm 4bed room Property,903,3,2,1961,"(38.5816, -121.4944)",1,1,0,0,0,0,0,0,0,0,0,0
Absolutely perfect units-Heat/HW!!! October Free,850,2,2,,"(38.5892, -121.4057)",0,0,0,0,0,0,0,0,0,0,0,0
2 BEDROOM/ 2 BATH UP-STAIRS UNIT,900,2,2,,"(40.547, -122.34)",0,0,0,0,0,1,0,0,1,0,1,0
Upstairs 2 Bedroom. Light!,950,2,1,,"(38.59581, -121.405642)",1,1,0,0,0,1,0,0,0,0,1,0
-**-$100 OFF & ONLY ONE AT THIS RATE! CALL US TODAY!-**-,1000,2,1,662,"(38.63349, -121.328138)",1,1,0,0,0,1,0,0,0,0,0,0
New low rate for 2x2! Take a tour today!,138,2,2,1015,"(38.58902, -121.522029)",1,1,0,1,0,0,0,0,1,0,0,0
single room at the u apartments available immediately!!,950,4,2,1250,"(38.8071, -121.1698)",0,0,0,1,0,0,0,0,0,0,0,0
**First Month Free Move In Special**,850,3,2,,"(38.5816, -121.4944)",0,0,0,0,0,0,0,0,0,0,0,0
Great Rental with Large Yard and Cute Kitchen!,885,2,1,,"(38.513733, -121.435336)",0,0,0,0,0,1,0,0,1,0,1,0
2 Bedroom 1 Bath Apartment/ Gated Community,975,2,1,800,"(38.624272, -121.446156)",1,0,0,0,0,1,0,0,0,0,1,0
Lets get moved-in to smart living!!!,993,2,2,919,"(38.6383, -121.5072)",0,0,0,0,0,0,0,0,1,0,1,0
Need to rent a nice house income verification,600,3,2,1100,"(38.5762, -121.488)",1,1,0,0,0,0,0,0,0,0,0,0
clean and sober living,475,2,1,,"(38.611523, -121.420774)",0,0,0,0,1,0,0,0,0,1,0,0
Escape USA High Cost of Living (Save $1000s) Furnished Apts Mexicali,550,2,1,550,"(32.636997, -115.44837)",1,1,0,1,0,0,0,1,0,1,1,1
Roommate Wanted !! Unfurnished Private Bed/Bath Available!!,650,2,2,895,"(38.542514, -121.372211)",0,0,0,1,0,0,0,0,0,0,0,0
Make this 3 beds 2 baths your home.,950,3,2,1347,"(38.5091, -121.4935)",0,0,0,0,0,0,0,0,0,0,0,0
Make this 3 beds 2 baths your home.,950,3,2,1347,"(38.5091, -121.4935)",0,0,0,0,0,0,0,0,0,0,0,0
Make this 3 beds 2 baths your home.,950,3,2,1347,"(38.5091, -121.4935)",0,0,0,0,0,0,0,0,0,0,0,0
~Charming Single Story Home~,1000,3,2,1269,"(38.261202, -122.038432)",1,1,0,1,0,0,0,0,0,0,0,1
Apt. in Old Town Roseville,925,2,1,635,"(38.739299, -121.294547)",0,0,0,0,0,1,0,0,0,0,1,0
Davis Apartments Available!! 2 bedroom/1 bathroom,986,2,1,930,"(38.5462, -121.6676)",0,0,0,0,0,1,0,0,1,0,1,0
We offer the best of the best in apartment living.,1000,3,2,1300,"(38.5498, -121.4583)",1,1,0,0,0,0,0,0,0,0,0,0
"Clean Apartment - 2 Bed Rm, 1 Bath, Wood Flooring, Window Blinds",900,2,1,,"(38.625942, -121.458223)",0,0,0,0,0,0,0,0,0,0,0,0
Leasing a Home Guaranteed,900,4,2,1200,"(38.5816, -121.4944)",0,0,0,0,0,0,1,0,0,0,0,0
ATRIUM COURT- Modern Amenities. Urban Location. Sophisticated Style,993,2,2,919,"(38.6383, -121.5072)",0,0,0,0,0,0,0,0,1,0,1,0
Welcome to Arborelle Apartment Homes in Citrus Heights,995,2,2,,"(38.708031, -121.271785)",1,1,0,1,0,0,0,0,1,0,0,0
Spacious and Immaculate two Bedroom Apartment,690,2,,900,"(41.7817, -124.1332)",0,0,0,0,0,0,0,0,0,0,1,0
Cute 2 bedroom 1 bath apartment,995,2,1,850,"(38.636605, -121.440152)",0,0,0,0,0,0,0,0,0,0,0,0
3 1/2bath/3bed Place,856,3,2,1517,"(38.5816, -121.4944)",1,1,0,0,0,0,0,0,0,0,0,0
Four rm-Three bathrm Home Rancho Cordova,801,3,2,1823,"(38.596, -121.3978)",1,1,0,0,0,0,0,0,0,0,0,0
Beautiful 2 Bedroom Unit with Washer and Dryer!!!,978,2,1,821,"(38.6865, -121.3494)",0,0,0,1,0,0,0,0,1,0,0,0
Make this 3 beds 2 baths your home.,950,3,2,1347,"(38.5091, -121.4935)",0,0,0,0,0,0,0,0,0,0,0,0
Make this 3 beds 2 baths your home.,950,3,2,1347,"(38.5091, -121.4935)",0,0,0,0,0,0,0,0,0,0,0,0
GREAT LOCATION! AMAZING APARTMENT UNITS!,993,2,2,919,"(38.6383, -121.5072)",0,0,0,0,0,0,0,0,1,0,1,0
2 bed/1 bath apmnt for rent in gated community,950,2,1,,"(38.523697, -121.457916)",0,0,0,0,0,0,0,0,0,0,0,0
Waiting list Open - Senior Community,801,2,1,,"(38.4797, -121.4438)",1,1,0,0,0,1,0,0,1,0,1,1
Gold Run has the perfect place for you.,995,2,1,,"(38.614335, -121.286573)",0,0,0,0,0,1,0,0,0,0,0,0
Home -Sweet-Home for you and your furry friend! Call Today!,987,2,0,856,"(38.691376, -121.79181)",1,1,0,0,0,1,0,0,1,0,0,0
"Classy 2 bed, 2 bath single home for rent",900,2,2,1130,"(38.6709, -121.1529)",0,0,0,1,0,0,0,0,0,0,0,0
2 Bedroom Apartments Available now!!!,950,2,1,,"(39.156192, -121.633927)",1,1,0,0,0,1,0,0,1,0,0,0
Affordable Complex in a Central Location,901,2,1,821,"(38.6865, -121.3494)",0,0,0,1,0,0,0,0,1,0,0,0
Waitlist Open - 55+ Community,801,2,1,,"(38.4826, -121.4006)",1,1,0,0,0,1,0,0,1,0,1,1
Nice house,1000,3,2,1316,"(38.6865, -121.3494)",1,0,0,1,0,0,1,0,0,0,0,1
Room for Rent in a 3 Bed/ 1 1/2BA House in Davis,900,3,1.5,,"(38.5538, -121.7418)",0,0,0,1,0,0,0,0,0,0,0,0
Call To Ask About Our Specials!,950,2,1,604,"(38.474254, -121.436875)",0,0,0,0,0,1,0,0,1,0,0,0
2 BD 1B,950,2,1,,"(38.620224, -121.407509)",1,1,0,0,0,1,0,0,1,0,0,0
Redwood Squre Apartment !!! 2 Bedroom & 2 Bathroom!!!,978,2,2,890,"(38.6865, -121.3494)",0,0,0,1,0,0,0,0,1,0,0,0
Creekside Village Waitlist open - Call today,801,2,1,,"(38.4797, -121.4438)",1,1,0,0,0,1,0,0,1,0,1,1
3 beds 2 bath lovely home for rent,800,3,2,,"(38.5568, -121.4929)",0,0,0,0,0,0,0,0,0,0,0,0
Lovely Apartment for you 3 beds 1 bath,900,3,1,,"(38.510538, -121.491534)",1,1,0,0,0,0,0,0,0,0,0,0
"248 Harbor Dr,,特价优惠！蒙市",900,3,2,,"(37.3489, -120.6028)",1,1,0,0,1,0,1,0,0,0,0,1
"2 Bedroom, One Bath Providing Privacy and Security",995,2,1,,"(37.337869, -120.58435)",0,0,0,1,0,0,0,1,0,0,1,0
Gorgeous!! 2 bedroom apartment!! A MUST SEE!,950,2,1,,"(37.304627, -120.458892)",1,1,0,0,0,1,0,0,0,0,0,0
1534 Ellen ct for rent $700,700,2,1,800,"(37.290367, -120.453391)",0,0,0,0,0,1,0,0,0,0,1,0
Spacious Unit For Rent! We have a special!! Call us!,995,2,1,,"(37.323392, -120.49189)",0,0,0,0,0,1,0,0,1,0,0,0
three bath/four-bedrm Place Merced,809,3,2,1988,"(37.3489, -120.6028)",1,1,0,0,0,0,0,0,0,0,0,0
2bd 1bth Apartment/small house for rent,900,2,1,750,"(37.2983, -120.4649)",0,0,0,0,0,0,0,0,1,0,0,0
3BR/2 bath Apt downstairs unit,750,3,2,990,"(37.360461, -120.597936)",0,0,0,0,0,0,0,0,0,0,1,0
Units Available! the cheapest down deposit in the area!!!,995,2,1,920,"(37.323428, -120.486924)",1,1,0,0,0,1,0,0,1,0,0,0
Lincoln Gardens Unit Available!! 2bed/1bath,995,2,1,920,"(37.323428, -120.486924)",1,1,0,0,0,1,0,0,1,0,0,0
2BED/1BATH SPACIOUS UNIT! FOR RENT!!,995,2,1,,"(37.323405, -120.490311)",1,1,0,0,0,1,0,0,1,0,0,0
NOW RENTING! CALL US! LINCOLN GARDENS!!,995,2,1,920,"(37.324697, -120.48691)",1,1,0,0,0,1,0,0,1,0,0,0
Apartment room for lease,880,2,2,,"(37.5239, -120.8517)",0,0,0,1,0,0,0,0,1,0,0,0
特价优惠！蒙市@@ 248 Harbor Dr,900,3,2,,"(37.3489, -120.6028)",1,1,0,0,1,0,1,0,0,0,0,1
1 Bath duplex Apt. Gated & Private Entry,925,2,1,785,"(37.061983, -120.841496)",0,0,0,0,0,0,0,0,0,0,1,0
"October Special!! 4-8 Weeks Free! Brand New 2B starting at $5,150",5150,3,2,,"(37.717866, -122.440359)",0,0,0,1,0,0,1,0,0,0,1,0
"October Special!! 4-8 Weeks Free! Brand New 2B starting at $5,150",5150,3,2,,"(37.717866, -122.440359)",0,0,0,1,0,0,1,0,0,0,1,0
Bright and Cozy 2 BR/1 Ba in-Law for Rent 两房一厠,2200,2,1,600,"(37.745546, -122.482316)",0,0,0,0,0,0,0,0,0,0,1,0
"October Special!! 4-8 Weeks Free! Brand New 2B starting at $3,900",3900,2,2,,"(37.717866, -122.440359)",0,0,0,1,0,0,1,0,0,0,1,0
"Spacious, tall ceilings, wood floors, 2 bdrm, upper unit",4250,2,1,,"(37.750991, -122.438471)",0,0,0,0,0,1,0,0,0,0,1,0
@ Fillmore Street | 2 baths | Parking Avail,4295,2,2,,"(37.791524, -122.434917)",1,0,0,0,0,1,1,0,0,0,1,0
Den | Parking Avail | Fireplace | Eat-in Kitch | Living Room,6695,3,1.5,,"(37.754157, -122.424199)",1,0,0,0,1,0,0,0,0,0,0,0
Updated top floor 2BR/1BA in Visitation Valley/Portola House,2700,2,1,900,"(37.72168, -122.411123)",0,0,0,0,0,1,0,0,0,0,1,0
"October Special!! 4-8 Weeks Free! Brand New 2B starting at $5,150",5150,3,2,,"(37.717866, -122.440359)",0,0,0,1,0,0,1,0,0,0,1,0
Large 4 bedrooms/2 full-baths FLAT on 19th Ave with beautiful views,5000,4,2,1600,"(37.7441, -122.4863)",0,0,0,0,1,0,0,0,0,0,1,0
"October Special!! 4-8 Weeks Free! Brand New 2B starting at $3,900",3900,2,2,,"(37.717866, -122.440359)",0,0,0,1,0,0,1,0,0,0,1,0
Large two bedroom near lots of shops! Rentals In SF,2695,2,2,1000,"(37.715758, -122.459055)",0,0,0,0,0,0,0,0,0,0,0,0
Ground level 2 bed/2 bath with private walk-up - perfect for dog own,4650,2,2,903,"(37.761792, -122.391944)",1,1,0,1,0,0,1,0,0,0,1,1
Luxury Apartment in Mission Bay. INCLUDES INTERNET & ELECTRICITY!!,2499,2,2,1113,"(37.7694, -122.3867)",0,0,0,1,0,0,0,0,0,0,1,0
Furnished 3BR/2BA Apartment | Mission District | 502 Bartlett Street,6400,3,2,,"(37.748958, -122.419245)",1,1,0,1,0,0,0,0,0,1,1,0
Recently Remodeled Unit with a Private Deck!  Convenient Location!,4295,3,1,,"(37.784076, -122.432456)",0,0,0,0,1,0,1,0,0,0,1,0
Furnished 2BR Apartment | Mission District | 500 Bartlett Street,5200,2,1,,"(37.748974, -122.419247)",1,1,0,1,0,0,0,0,0,1,1,0
"OPEN HOUSE: 10/7, 12:30-1:15pm; Heart of Hayes",3750,2,1,,"(37.774332, -122.425834)",1,0,0,0,1,0,0,0,0,0,1,0
Spacious 2 bedroom w/ Bay Bridge view! MUST SEE!,4880,2,2,799,"(37.791456, -122.392342)",1,1,0,0,1,0,1,0,0,0,1,1
Furnished 2BR/2BA Apartment | Russian Hill | 2677 Larkin Street,6700,2,2,,"(37.802485, -122.42143)",1,1,0,1,0,0,0,0,0,1,1,0
Say Hello to your new home here at Windsor at Dogpatch,4775,2,2,947,"(37.755879, -122.388061)",1,1,0,1,0,0,1,0,0,0,1,0
